establecimiento_id,establecimiento_nombre,localidad_id,localidad_nombre,provincia_id,provincia_nombre,departamento_id,departamento_nombre,codloc,codent,origen_financiamiento,tipologia_id,tipologia_sigla,tipologia_nombre,cp,domicilio,sitio_web,longitud,latitud
52500282358948,KHUSKA CENTRO EDUCATIVO TERAPEUTICO.-,50028020014,VILLA NUEVA,50,MENDOZA,28,GUAYMALLÉN,20,14.0,Privado,52,ESSIT,Centro educativo terapéutico,5521,REPÚBLICA DE SIRIA 3454,www.khuska-cet.com.ar,-68.798192,-32.89943
51500072758974,O.S.E.C.A.C. - BIOQUIMICA - CAPITAL.-,50007010003,3A. SECCION,50,MENDOZA,7,CAPITAL,10,3.0,Privado,51,ESSID,Laboratorio de Análisis Clínicos,5500,RIOJA 267,www.osecac.org.ar,-68.837618,-32.901229
50501052358961,C.P.A. VASE INSTITUTO PARA LA SALUD.-,50105210,SAN RAFAEL  (CIUDAD DE SAN RAFAEL),50,MENDOZA,105,SAN RAFAEL,210,3.0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5600,BUENOS AIRES 374,,-68.333001,-34.610653
52500072358983,FISIOKINESIS KINESIOLOGIA.-,50007010001,1A. SECCION,50,MENDOZA,7,CAPITAL,10,1.0,Privado,52,ESSIT,Centro Rehabilitación motora,5500,PELLEGRINI CARLOS 441,,-68.84071,-32.872904
52500072358986,CONVIVIR INSTITUTO TERAPEUTICO EDUCATIVO.-,50007010006,6A. SECCION,50,MENDOZA,7,CAPITAL,10,6.0,Privado,52,ESSIT,Centro educativo terapéutico,5500,PASO DE LOS ANDES 2853,,-68.854465,-32.869478
50500072358944,MAPFRE CENTRO MEDICO.-,50007010001,1A. SECCION,50,MENDOZA,7,CAPITAL,10,1.0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5500,SAN LORENZO 134,www.mapfre.com.ar,-68.841984,-32.893657
50500072358950,INSTITUTO DE CLINICA MEDICA Y DIABETES.-,50007010006,6A. SECCION,50,MENDOZA,7,CAPITAL,10,6.0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5500,AV. BOULOGNE SUR MER 1585,,-68.860091,-32.881379
51500982358946,IMAGEN DIAGNOSTICA.-,50098100002,CIUDAD DE SAN MARTIN,50,MENDOZA,98,SAN MARTÍN,100,2.0,Privado,51,ESSID,Diagnostico por Imágenes y Diagnostico por Imágenes odontológicas,5570,ESPEJO ESTE 235,www.idiagnostica.com.ar,-68.482901,-33.090119
50500072858953,MUTUAL DEL PERSONAL DEL AGUA Y LA ENERGIA DE MENDOZA - CAPITAL - 1.-,50007010003,3A. SECCION,50,MENDOZA,7,CAPITAL,10,3.0,Mutual,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5500,AV. JOSÉ VICENTE ZAPATA 144,www.mutualaye.com.ar,-68.838764,-32.89511
50500072858954,MUTUAL DEL PERSONAL DEL AGUA Y LA ENERGIA DE MENDOZA - CAPITAL - 2 - 1429.-,50007010003,3A. SECCION,50,MENDOZA,7,CAPITAL,10,3.0,Mutual,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5500,FEDERICO MORENO 1429,www.mutualaye.com.ar,-68.83257,-32.887196
52500072358995,ANDAR CENTRO DE DIA.-,50007010001,1A. SECCION,50,MENDOZA,7,CAPITAL,10,1.0,Privado,52,ESSIT,Centro de día,5500,CORONEL P. PLAZA 745,,-68.846351,-32.878968
50500702358994,CENTRO MEDICO MAIPU SALUD.-,50070060004,MAIPU,50,MENDOZA,70,MAIPÚ,60,4.0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5515,PADRE VÁZQUEZ 989,,-68.785947,-32.973846
13500282358996,JARDIN DEL SOL.-,50028020014,VILLA NUEVA,50,MENDOZA,28,GUAYMALLÉN,20,14.0,Privado,13,ESCIESM,Bajo riesgo con internación simple,5521,AV. BANDERA DE LOS ANDES 3899,,-68.792027,-32.901273
52500072359000,KORPO CENTRO DE POSTURA.-,50007010003,3A. SECCION,50,MENDOZA,7,CAPITAL,10,3.0,Privado,52,ESSIT,Centro Rehabilitación motora,5500,SALTA 474,,-68.835789,-32.898981
50500072359003,SORDI CENTRO MEDICO.-,50007010002,2A. SECCION,50,MENDOZA,7,CAPITAL,10,2.0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5500,SANTA CRUZ 704,,-68.850972,-32.899655
52500072759002,O.S.E.C.A.C. - KINESIOLOGIA - CAPITAL.-,50007010004,4A. SECCION,50,MENDOZA,7,CAPITAL,10,4.0,Privado,52,ESSIT,Centro Rehabilitación motora,5500,AVENIDA SAN MARTÍN 67,www.osecac.org.ar,-68.842936,-32.903261
50500072359004,DYTER CENTRO DE ESTUDIOS Y DIAGNOSTICOS.-,50007010002,2A. SECCION,50,MENDOZA,7,CAPITAL,10,2.0,Privado,50,ESSIDT,Con guardia permanente,5500,RIVADAVIA 606,www.dyter.com.ar,-68.847543,-32.890428
50500632058993,UNIDAD SANITARIA DE LA REFINERIA Y.P.F. LUJAN DE CUYO.-,50063100002,PERDRIEL,50,MENDOZA,63,LUJÁN DE CUYO,100,2.0,Otros,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5509,BRANDSEN S/N,www.ypf.com,-68.976031,-33.073922
50501052359010,INSTITUTO MERCADO DE SALUD VISUAL.-,50105210,SAN RAFAEL  (CIUDAD DE SAN RAFAEL),50,MENDOZA,105,SAN RAFAEL,210,3.0,Privado,14,ESCIE,Mediano riesgo con internación con cuidados especiales,5600,3 DE FEBRERO 448,www.institutodrmercado.com,-68.339886,-34.618776
50500562159011,C.I.C. 905 COSTA DE ARAUJO.-,50056080000,COSTA DE ARAUJO,50,MENDOZA,56,LAVALLE,80,0.0,Municipal,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5535,DANIEL GUARDIA S/N,www.lavallemendoza.gob.ar,-68.395663,-32.757121
51500282359008,INSTITUTO DOMINA.-,50028020004,DORREGO,50,MENDOZA,28,GUAYMALLÉN,20,4.0,Privado,51,ESSID,Diagnostico por Imágenes,5519,25 DE MAYO 3785,www.institutodomina.com,-68.796601,-32.904863
50500072359801,"MUSACCHIO, F. ODONTOLOGIA.-",50007010004,4A. SECCION,50,MENDOZA,7,CAPITAL,10,4.0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5500,AV. GRAL. MOSCONI 18,,-68.833034,-32.862307
11500493060413,CO.N.IN. CENTRO DE RECUPERACION DE LACTANTES DESNUTRIDOS.-,50049050007,EL PLUMERILLO,50,MENDOZA,49,LAS HERAS,50,7.0,Privado,11,ESCIEP,Bajo riesgo con internación simple,5541,LISANDRO MOYANO 3600,www.conin.org.ar,-68.815243,-32.83269
52500212359883,RUCA CAHUIN - GODOY CRUZ.-,50021010002,GOBERNADOR BENEGAS,50,MENDOZA,21,GODOY CRUZ,10,2.0,Privado,52,ESSIT,Centro de día,5501,JOAQUÍN V. GONZÁLEZ 1547,,-68.858265,-32.940014
50500282760430,O.S.E.C.A.C. - RODEO DE LA CRUZ.-,50028020011,RODEO DE LA CRUZ,50,MENDOZA,28,GUAYMALLÉN,20,11.0,Seguridad Social,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5525,CARRIL NACIONAL 9685,www.osecac.org.ar,-68.736562,-32.925644
51501052360326,BIOQUIMICA ESPECIALIZADA AYN.-,50105210001,CUADRO NACIONAL,50,MENDOZA,105,SAN RAFAEL,210,1.0,Privado,51,ESSID,Laboratorio de Análisis Clínicos,5600,BELGRANO 226,,-68.331167,-34.612179
52500282359767,A.L.D.A. CENTRO DE DIA.-,50028020004,DORREGO,50,MENDOZA,28,GUAYMALLÉN,20,4.0,Privado,52,ESSIT,Centro de día,5519,BALCARCE 328,,-68.834924,-32.919079
50500072359768,GRAS - RODRIGUEZ - DE CAROLIS ODONTOLOGIA ESPECIALIZADA.-,50007010005,5A. SECCION,50,MENDOZA,7,CAPITAL,10,5.0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5500,MARIANO MORENO 115,,-68.853633,-32.902208
50500982359753,"C.P.A. RODRIGUEZ, A. CENTRO PRIVADO - SAN MARTIN.-",50098100002,CIUDAD DE SAN MARTIN,50,MENDOZA,98,SAN MARTÍN,100,2.0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5570,CHACABUCO 135,www.centroprivrodriguez.com,-68.472627,-33.078881
50500072360336,INSTITUTO PRIVADO DE GINECOLOGIA Y OBSTETRICIA.-,50007010001,1A. SECCION,50,MENDOZA,7,CAPITAL,10,1.0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5500,GENERAL PAZ 445,www.institutoprivadodeginecologiayobstetriciasrl.com,-68.843739,-32.884074
50500702360402,C.P.A. ARMONIA PSICOLOGIA.-,50070060004,MAIPU,50,MENDOZA,70,MAIPÚ,60,4.0,Privado,50,ESSIDT,Sin atención médica en forma periódica (menor a 3 veces por semana),5515,BERNARDINO  RIVADAVIA 313,,-68.794182,-32.980196
50500072359848,GEA CENTRO MEDICO.-,50007010002,2A. SECCION,50,MENDOZA,7,CAPITAL,10,2.0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5500,MONTEVIDEO 230,,-68.842913,-32.892424
50500492359849,C.P.A. ROCA CONSULTORIOS.-,50049050002,LAS HERAS,50,MENDOZA,49,LAS HERAS,50,2.0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5539,GENERAL JULIO ARGENTINO ROCA 127,,-68.836557,-32.851578
50500282360320,NEUROLOGIA CLINICA - GUAYMALLEN.-,50028020004,DORREGO,50,MENDOZA,28,GUAYMALLÉN,20,4.0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5519,SAN JUAN DE DIOS 1797,,-68.835716,-32.912457
51500072360331,LABORATORIO MEGANALIZAR.-,50007010004,4A. SECCION,50,MENDOZA,7,CAPITAL,10,4.0,Privado,51,ESSID,Laboratorio de Análisis Clínicos,5500,MONTECASEROS 2478,www.meganalizar.com.ar,-68.830829,-32.874397
52500282360345,"HILARIA, REHABILITACION, NATACION Y SALUD.-",50028020014,VILLA NUEVA,50,MENDOZA,28,GUAYMALLÉN,20,14.0,Privado,52,ESSIT,Centro Rehabilitación motora,5521,AVENIDA DE ACCESO ESTE LATERAL NORTE 2050,,-68.811886,-32.896934
53500982359854,COBIME EMERGENCIAS MEDICAS.-,50098100002,CIUDAD DE SAN MARTIN,50,MENDOZA,98,SAN MARTÍN,100,2.0,Privado,53,ESCL,Sistema de Atención extra hospitalaria,5570,AVELLANEDA 321,,-68.478049,-33.086322
53500772359856,HG AMBULANCIAS.-,50077040000,MALARGUE,50,MENDOZA,77,MALARGÜE,40,0.0,Privado,53,ESCL,Sistema de Atención extra hospitalaria,5613,SATURNINO TORRES ESTE 316,,-69.583671,-35.467723
52500702359863,"VALDIVIESO, P. REHABILITACION - MAIPU.-",50070060004,MAIPU,50,MENDOZA,70,MAIPÚ,60,4.0,Privado,52,ESSIT,Centro Rehabilitación motora,5515,TROPERO SOSA 199,,-68.788028,-32.986625
50500632359865,CEPA DIAGNOSTICO MEDICO INTEGRAL.-,50063090003,LUJAN DE CUYO,50,MENDOZA,63,LUJÁN DE CUYO,90,3.0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5507,CONSTITUCIÓN 46,www.cepaconsultorios.com.ar,-68.878117,-33.032077
14500282359862,EVA MEDICOS.-,50028020004,DORREGO,50,MENDOZA,28,GUAYMALLÉN,20,4.0,Privado,14,ESCIE,Mediano riesgo con internación con cuidados especiales,5519,PASO DE LOS PATOS 825,www.evamedicos.com.ar,-68.820811,-32.906081
15500282359867,CASA HOGAR OMA.-,50028020014,VILLA NUEVA,50,MENDOZA,28,GUAYMALLÉN,20,14.0,Privado,17,ESCIRES,Vivienda para personas mayores,5521,ROSARIO 208,,-68.798396,-32.900442
50500212360355,CLINICA DEL PILAR.-,50021010001,GODOY CRUZ,50,MENDOZA,21,GODOY CRUZ,10,1.0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5501,AV. SAN MARTÍN 1867,www.clinicadelpilarmendoza.com.ar,-68.845254,-32.905754
50500072360321,"C.P.A. ALVAREZ, A. PSICOLOGIA.-",50007010004,4A. SECCION,50,MENDOZA,7,CAPITAL,10,4.0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5500,PATAGONIA 2513,,-68.836758,-32.873196
50500072359776,TERRAZAS ALTA MEDICINA - 1.-,50007010002,2A. SECCION,50,MENDOZA,7,CAPITAL,10,2.0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5500,PATRICIAS MENDOCINAS 873,www.terrazasmedicina.com.ar,-68.843904,-32.892371
50500072359777,C.P.A. PALOMO ODONTOLOGIA.-,50007010002,2A. SECCION,50,MENDOZA,7,CAPITAL,10,2.0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5500,RIVADAVIA 62,,-68.840495,-32.891704
50501052359783,C.P.A. ARGOS - OFTALMOLOGOS ASOCIADOS.-,50105210,SAN RAFAEL  (CIUDAD DE SAN RAFAEL),50,MENDOZA,105,SAN RAFAEL,210,3.0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5600,STA. FE 247,,-68.335183,-34.619798
53500212360380,SER-EN INTERNACION DOMICILIARIA.-,50021010003,LAS TORTUGAS,50,MENDOZA,21,GODOY CRUZ,10,3.0,Privado,53,ESCL,Internación Domiciliaria,5501,CABO SAN JUAN 2056,,-68.827232,-32.952461
50500282360324,C.P.A. ARO ODONTOLOGIA.-,50028020014,VILLA NUEVA,50,MENDOZA,28,GUAYMALLÉN,20,14.0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5521,RODRÍGUEZ 206,,-68.794766,-32.906972
15500632359754,AMANECER DE CHACRAS.-,50063090002,CHACRAS DE CORIA,50,MENDOZA,63,LUJÁN DE CUYO,90,2.0,Privado,17,ESCIRES,Vivienda para personas mayores,5505,RÍO BLANCO 4355,www.amanecerdechacras.com.ar,-68.894589,-32.997094
50500072359800,C.P.A. ANDUJAR ODONTOLOGIA.-,50007010002,2A. SECCION,50,MENDOZA,7,CAPITAL,10,2.0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5500,AVENIDA ESPAÑA 1057 PISO 6 LOCAL 1,,-68.844561,-32.890696
50500072359802,C.P.A. ABRAHAN ODONTOLOGIA.-,50007010005,5A. SECCION,50,MENDOZA,7,CAPITAL,10,5.0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5500,MARTÍNEZ DE ROSAS 880,,-68.856213,-32.890291
50500072359803,C.P.A. HEALTHY SMILE.-,50007010002,2A. SECCION,50,MENDOZA,7,CAPITAL,10,2.0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5500,AVENIDA ESPAÑA 623 PISO 1 LOCAL D,,-68.843136,-32.895208
50500072360338,MAIMONE GINECOLOGIA.-,50007010004,4A. SECCION,50,MENDOZA,7,CAPITAL,10,4.0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5500,SALTA 2411,,-68.833472,-32.87504
50500772360347,CENTRO MEDICO LAS LEÑAS.-,50077030000,LAS LEÑAS,50,MENDOZA,77,MALARGÜE,30,0.0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5612,RUTA PROVINCIAL 222 KM 48,www.laslenas.com,-70.079063,-35.146872
52500072360350,DIETA CLUB MENDOZA.-,50007010005,5A. SECCION,50,MENDOZA,7,CAPITAL,10,5.0,Privado,52,ESSIT,Otros,5500,PASO DE LOS ANDES 1313,www.dietaclub.com,-68.858662,-32.884547
50501262359817,C.P.A. BLANCO ODONTOLOGIA.-,50126060001,TUPUNGATO,50,MENDOZA,126,TUPUNGATO,60,1.0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5561,AV. BELGRANO 931,,-69.144792,-33.366411
50500072859821,MUTUAL 12 DE AGOSTO A.M.C.-,50007010001,1A. SECCION,50,MENDOZA,7,CAPITAL,10,1.0,Mutual,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5500,GUTIÉRREZ 543,www.amc12deagosto.com.ar,-68.845691,-32.887081
50500072359825,FUNDACION DYTER.-,50007010005,5A. SECCION,50,MENDOZA,7,CAPITAL,10,5.0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5500,AV. ARÍSTIDES VILLANUEVA 180,www.fundaciondyter.com.ar,-68.852646,-32.89288
50500072859880,MUTUAL DEL PERSONAL DE AGUA Y ENERGIA (MU.P.A.YE.).-,50007010003,3A. SECCION,50,MENDOZA,7,CAPITAL,10,3.0,Mutual,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5500,LA RIOJA 852,,-68.836095,-32.893421
50500072360349,C.P.A. CLINICA ARIAS ODONTOLOGIA.-,50007010006,6A. SECCION,50,MENDOZA,7,CAPITAL,10,6.0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5500,PASO DE LOS ANDES 1843,www.clinicaarias.com.ar,-68.857069,-32.878686
52501262360357,CENTRO DE REHABILITACION CARIM.-,50126060001,TUPUNGATO,50,MENDOZA,126,TUPUNGATO,60,1.0,Privado,52,ESSIT,Centro Rehabilitación motora,5561,RIVADAVIA 153,,-69.142376,-33.365207
53500492460421,VACUNATORIO IV BRIGADA AEREA.-,50049050002,LAS HERAS,50,MENDOZA,49,LAS HERAS,50,2.0,FFAA/Seguridad,50,ESSIDT,Con atención médica general por lo menos 3 días de la semana,5539,Av. Fuerza Aerea Km 7 1/2,,-68.80012303590775,-32.838847119166246
50500982359833,"C.P.A. CASTILLO, A. ODONTOLOGIA.-",50098100002,CIUDAD DE SAN MARTIN,50,MENDOZA,98,SAN MARTÍN,100,2.0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5570,VÉLEZ SÁRFIELD 480,,-68.467433,-33.089166
50501052359884,ASOCIACION LA ESTACION SALUD MENTAL.-,50105210,SAN RAFAEL  (CIUDAD DE SAN RAFAEL),50,MENDOZA,105,SAN RAFAEL,210,3.0,Privado,52,ESSIT,Centro de salud mental,5600,CASNATI 245,,-68.354787,-34.610111
52500632359885,CENTRO DE DIA PROGRESAR.-,50063090006,VISTALBA,50,MENDOZA,63,LUJÁN DE CUYO,90,6.0,Privado,52,ESSIT,Centro de día,5509,GUARDIA VIEJA 2711,,-68.910333,-33.007608
50500492760428,O.S.E.C.A.C. - USPALLATA.-,50049110000,USPALLATA,50,MENDOZA,49,LAS HERAS,110,0.0,Seguridad Social,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5545,EJÉRCITO DE LOS ANDES 11,www.osecac.org.ar,-69.346238,-32.595207
52501192360370,CREAR CENTRO DE REHABILITACION.-,50119060000,TUNUYAN,50,MENDOZA,119,TUNUYÁN,60,0.0,Privado,52,ESSIT,Centro Rehabilitación motora,5560,CARLOS PELLEGRINI 79,,-69.013538,-33.57072
15500212360383,MI HOGAR RESIDENCIA.-,50021010001,GODOY CRUZ,50,MENDOZA,21,GODOY CRUZ,10,1.0,Privado,17,ESCIRES,Vivienda para personas mayores,5501,HIPÓLITO YRIGOYEN 172 ESQUINA ALMTE. BROWN,,-68.847748,-32.904067
53500282360387,ALWIN SALUD TRASLADOS Y EMERGENCIAS.-,50028020004,DORREGO,50,MENDOZA,28,GUAYMALLÉN,20,4.0,Privado,53,ESCL,Sistema de Atención extra hospitalaria,5519,CARLOS PAZ 1430,alwinsalud.com,-68.814061,-32.911136
50500072360327,C.P.A. MOSSO CARDIOLOGIA.-,50007010002,2A. SECCION,50,MENDOZA,7,CAPITAL,10,2.0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5500,SAN LORENZO 371,,-68.844877,-32.893001
50500983060407,FUNDACION LIBERTAD.-,50098100002,CIUDAD DE SAN MARTIN,50,MENDOZA,98,SAN MARTÍN,100,2.0,Otros,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5570,ESPEJO ESTE 363,,-68.481566,-33.090013
13500492359834,CLINICA PSIQUIATRICA GALATAS.-,50049050002,LAS HERAS,50,MENDOZA,49,LAS HERAS,50,2.0,Privado,13,ESCIESM,Bajo riesgo con internación simple,5539,SAN MIGUEL 2428,,-68.841788,-32.841599
50500072359836,C.P.A. DOLONGUEVICH ODONTOLOGIA.-,50007010006,6A. SECCION,50,MENDOZA,7,CAPITAL,10,6.0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5500,ALPATACAL 2925,,-68.856052,-32.868721
52500072359839,C.P.A. CHAHLA PSICOLOGIA.-,50007010005,5A. SECCION,50,MENDOZA,7,CAPITAL,10,5.0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5500,J. Y M. CLARK 291,,-68.855204,-32.894956
50500282760434,O.S.E.C.A.C. - DORREGO.-,50028020004,DORREGO,50,MENDOZA,28,GUAYMALLÉN,20,4.0,Seguridad Social,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5519,PONCE 111,www.osecac.org.ar,-68.801665,-32.903118
50500702760435,O.S.E.C.A.C. - MAIPU.-,50070060004,MAIPU,50,MENDOZA,70,MAIPÚ,60,4.0,Seguridad Social,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5515,PRESIDENTE JUAN DOMINGO PERÓN 262,www.osecac.org.ar,-68.786052,-32.982912
50500493060384,CENTRO CONEXION.-,50049050002,LAS HERAS,50,MENDOZA,49,LAS HERAS,50,2.0,Privado,52,ESSIT,Centro de salud mental,5539,CABRAL SGTO. 1259,,-68.838089,-32.853121
50500212359784,C.P.A. TALLEI - MARSANO CONSULTORIOS.-,50021010001,GODOY CRUZ,50,MENDOZA,21,GODOY CRUZ,10,1.0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5501,DR. JULIO LEMOS 30 PLANTA BAJA LOCAL 2,,-68.846031,-32.913581
50501052359890,ATENEA INSTITUTO ESPECIALIZADO EN LA MUJER Y EL NIÑO.-,50105210,SAN RAFAEL  (CIUDAD DE SAN RAFAEL),50,MENDOZA,105,SAN RAFAEL,210,3.0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5600,GENERAL JOSÉ ALBINO GUTIÉRREZ 343,,-68.33565,-34.619004
52500072360366,CENTRO TERAPEUTICO INTEGRAL A.I.D.A.M.-,50007010003,3A. SECCION,50,MENDOZA,7,CAPITAL,10,3.0,Privado,52,ESSIT,Centro educativo terapéutico,5500,ZULOAGA M. A. 767,,-68.835117,-32.894165
50500072360439,CORPORE CENTRO MEDICO.-,50007010001,1A. SECCION,50,MENDOZA,7,CAPITAL,10,1.0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5500,AV. JOSÉ VICENTE ZAPATA 121,,-68.839203,-32.895363
50500632360405,BODEGA CHANDON SERVICIO MEDICO.-,50063010000,AGRELO,50,MENDOZA,63,LUJÁN DE CUYO,10,0.0,Privado,51,ESSID,Medicina Laboral,5509,RUTA PROVINCIAL 15 KM 29,www.chandon.com.ar,-68.881758,-33.052748
52500632359757,OLMEDO REHABILITACION KINESIOLOGICA.-,50063090003,LUJAN DE CUYO,50,MENDOZA,63,LUJÁN DE CUYO,90,3.0,Privado,52,ESSIT,Centro Rehabilitación motora,5507,RENÉ FAVALORO 155,,-68.879808,-33.032858
51500072359840,D.O.I. DIGITAL.-,50007010001,1A. SECCION,50,MENDOZA,7,CAPITAL,10,1.0,Privado,51,ESSID,Diagnostico por Imágenes odontológicas,5500,AV. GODOY CRUZ 587,www.doidigital.com.ar,-68.845027,-32.882589
50500072359846,SALUBER CONSULTORIOS.-,50007010003,3A. SECCION,50,MENDOZA,7,CAPITAL,10,3.0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5500,L. N. ALEM 259,,-68.835011,-32.892633
50500982360377,NEO VISION CENTRO OFTALMOLOGICO.-,50098100002,CIUDAD DE SAN MARTIN,50,MENDOZA,98,SAN MARTÍN,100,2.0,Privado,14,ESCIE,Mediano riesgo con internación con cuidados especiales,5570,VIAMONTE 70,,-68.472396,-33.083177
50500072359787,C.P.A. RESOLUTION PSYCHOPHARMACOLOGY RESEARCH INSTITUTE.-,50007010006,6A. SECCION,50,MENDOZA,7,CAPITAL,10,6.0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5500,TIBURCIO BENEGAS 1522,,-68.854301,-32.883526
50500072359843,"C.P.A. MULET, J. GINECO-OBSTETRICIA.-",50007010002,2A. SECCION,50,MENDOZA,7,CAPITAL,10,2.0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5500,9 DE JULIO 951,,-68.840928,-32.892021
50500072760401,O.S.M.A.T.A. CENTRO MEDICO.-,50007010003,3A. SECCION,50,MENDOZA,7,CAPITAL,10,3.0,Seguridad Social,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5500,PASAJE PARDO 218,www.smata.com.ar,-68.83729040000003,-32.8949071
51500982359764,"ALVAREZ, J. BIOQUIMICA.-",50098100001,PALMIRA,50,MENDOZA,98,SAN MARTÍN,100,1.0,Privado,51,ESSID,Laboratorio de Análisis Clínicos,5584,HERRAIZ 65,,-68.564711,-33.049524
15500632359765,MILAGROS DE FE GERIATRICO.-,50063090001,CARRODILLA,50,MENDOZA,63,LUJÁN DE CUYO,90,1.0,Privado,17,ESCIRES,Vivienda para personas mayores,5505,AV. SAN MARTÍN 8358,,-68.853047,-32.960104
50500072359837,INSTITUTO DE INVESTIGACIONES RESPIRATORIAS.-,50007010003,3A. SECCION,50,MENDOZA,7,CAPITAL,10,3.0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5500,BUENOS AIRES 30 PISO 4 LOCAL 7,,-68.838022,-32.887399
50500212359755,PABLO VI CENTRO MEDICO.-,50021010003,LAS TORTUGAS,50,MENDOZA,21,GODOY CRUZ,10,3.0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5501,ARISTOBULO DEL VALLE 2084,,-68.824415,-32.948759
52500072359835,CALMA CENTRO DE TRATAMIENTO DEL DOLOR.-,50007010002,2A. SECCION,50,MENDOZA,7,CAPITAL,10,2.0,Privado,52,ESSIT,Otros,5500,AVENIDA BARTOLOMÉ MITRE 870 PISO 2 LOCAL 2,,-68.845386,-32.892153
53500772359861,A MANO EMERGENCIAS - MALARGUE.-,50077040000,MALARGUE,50,MENDOZA,77,MALARGÜE,40,0.0,Privado,53,ESCL,Sistema de Atención extra hospitalaria,5613,CUARTA DIVISIÓN OESTE 74,www.grupoamano.com.ar,-69.586253,-35.477935
52500212359847,VALOY KINESIOLOGIA.-,50021010001,GODOY CRUZ,50,MENDOZA,21,GODOY CRUZ,10,1.0,Privado,52,ESSIT,Centro Rehabilitación motora,5501,GAMBARTE F. 258,,-68.840907,-32.90944
50501052759773,O.S.E.P. VILLA ATUEL.-,50105230000,VILLA ATUEL,50,MENDOZA,105,SAN RAFAEL,230,0.0,Seguridad Social,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5622,AVENIDA MANUEL BELGRANO 55,www.osep.mendoza.com.ar,-67.92241200000001,-34.831183
